title,link,source,snippet,date,absolute_date
"Exclusive: Petrobras bids for Galp's oil field in Namibia, seeking opportunity abroad",https://www.reuters.com/business/energy/brazils-petrobras-bids-become-operator-galps-mopane-oil-field-in-namibia-2024-07-26/,Reuters,"ARACAJU, Brazil, July 26 (Reuters) - Brazil's state-run oil firm Petrobras (PETR4.SA) , opens new tab has made a non-binding offer to buy a major stake in...","Jul 26, 2024",2024-07-26
Brazil judge blocks paving of highway through heart of Amazon rainforest,https://www.reuters.com/business/environment/brazil-judge-blocks-paving-highway-through-heart-amazon-rainforest-2024-07-25/,Reuters,"A Brazilian judge on Thursday issued an injunction to stop the paving of a highway through the center of the Amazon rainforest, amid fears the roadway would...","Jul 25, 2024",2024-07-25
"Brazil government mulls 'tougher measures and sanctions' on Vale, minister says",https://www.reuters.com/world/americas/brazil-government-mulls-tougher-measures-sanctions-vale-minister-says-2024-07-25/,Reuters,"Brazil's government could apply ""tougher measures and sanctions"" on Vale to combat the mining giant's ""arrogant"" stance towards the country, Mines and...","Jul 25, 2024",2024-07-25
"Lula ""scared"" by Maduro rhetoric, urges respect for Venezuela election",https://www.reuters.com/world/americas/lula-scared-by-maduro-rhetoric-urges-respect-venezuela-election-2024-07-22/,Reuters,"Brazilian President Luiz Inacio Lula da Silva on Monday urged Venezuela's government to respect the result of next Sunday's presidential election,...","Jul 22, 2024",2024-07-22
Credit Saison commits to $100 million investment in Brazil,https://www.reuters.com/markets/credit-saison-commits-100-million-investment-brazil-2024-07-24/,Reuters,"Japanese credit investor Credit Saison committed on Wednesday to a $100 million investment in Brazil, part of a broader push in Latin America that includes...","Jul 24, 2024",2024-07-24
"G20 agree to work on Brazil's 'billionaire tax' idea, implementation seen difficult",https://www.reuters.com/business/finance/brazils-billionaire-tax-idea-well-received-g20-seen-difficult-implement-2024-07-25/,Reuters,"The world's 20 biggest economies (G20) agreed on Thursday to work together to ensure the ultra rich are effectively taxed, in a declaration that seeks a...","Jul 25, 2024",2024-07-25
"Violence against Brazil's Indigenous people unabated under Lula, report says",https://www.reuters.com/world/americas/violence-against-brazils-indigenous-people-unabated-under-lula-report-says-2024-07-22/,Reuters,"BRASILIA, July 22 (Reuters) - Protection of Brazil's Indigenous communities from violence by land grabbers and ranchers was ""insufficient"" in 2023,...","Jul 22, 2024",2024-07-22
"Brazil raises primary deficit forecast, confirms spending freeze",https://www.reuters.com/world/americas/brazil-raises-primary-deficit-forecast-confirms-spending-freeze-2024-07-22/,Reuters,"BRASILIA, July 22 (Reuters) - Brazil's government widened its primary deficit forecast for this year to 32.6 billion reais ($5.9 billion) on Monday,...","Jul 22, 2024",2024-07-22
"Brazil's economy seen growing steadily, fiscal deficit to stay high: Reuters poll",https://www.reuters.com/world/americas/brazils-economy-seen-growing-steadily-fiscal-deficit-stay-high-2024-07-22/,Reuters,Brazil's economy will continue growing at a steady pace over the medium term thanks to a continuous rise in public spending that is set to keep fiscal deficits...,"Jul 22, 2024",2024-07-22
"Brazil's Lula hopes US elects best candidate, be it Trump or Democrat",https://www.reuters.com/world/americas/brazils-lula-hopes-us-elects-best-candidate-be-it-trump-or-democrat-2024-07-22/,Reuters,"BRASILIA, July 22 (Reuters) - Brazilian President Luiz Inacio Lula da Silva said on Monday he hopes the American people will elect the best candidate in...","Jul 22, 2024",2024-07-22
"Deal on Brazil plan to tax super-rich off the table at G20, German sources say",https://www.reuters.com/world/deal-brazil-plan-tax-super-rich-off-table-g20-german-sources-say-2024-07-23/,Reuters,"BERLIN, July 23 (Reuters) - An agreement on Brazil's proposal to tax the super-rich remains off the table as officials from the Group of Twenty (G20)...","Jul 23, 2024",2024-07-23
"Brazil to declare end of Newcastle disease outbreak, newspaper reports",https://www.reuters.com/business/healthcare-pharmaceuticals/brazil-declare-end-newcastle-disease-outbreak-newspaper-reports-2024-07-25/,Reuters,"Brazil will declare the end of a Newcastle disease outbreak in the southernmost state of Rio Grande do Sul, a local news outlet reported on Thursday,...","Jul 25, 2024",2024-07-25
"Economic uncertainties still prevent rate cut in Brazil, official says",https://www.reuters.com/world/americas/economic-uncertainties-still-prevent-rate-cut-brazil-official-says-2024-07-29/,Reuters,"RIO DE JANEIRO, July 29 (Reuters) - The global economic uncertainties that led Brazil's central bank to halt its monetary easing cycle have persisted,...","Jul 29, 2024",2024-07-29
Yellen launches Amazon basin effort to disrupt nature crimes,https://www.reuters.com/business/environment/yellen-launches-amazon-basin-effort-disrupt-nature-crimes-2024-07-27/,Reuters,"BELEM, Brazil, July 27 (Reuters) - U.S. Treasury Secretary Janet Yellen launched on Saturday a new effort with Amazon basin governments to disrupt illicit...","Jul 27, 2024",2024-07-27
Brazil cheers G20 statement on tax cooperation citing taxation of the super-rich,https://www.reuters.com/business/finance/brazil-cheers-g20-statement-tax-cooperation-citing-taxation-super-rich-2024-07-25/,Reuters,"RIO DE JANEIRO, July 25 (Reuters) - Brazilian Finance Minister Fernando Haddad said on Thursday that G20 finance leaders were poised to endorse a joint...","Jul 25, 2024",2024-07-25
"US, Brazil to work together on climate partnership, says Yellen",https://www.reuters.com/world/americas/us-brazil-work-together-climate-partnership-says-yellen-2024-07-26/,Reuters,"RIO DE JANEIRO, July 26 (Reuters) - The U.S. and Brazilian governments announced a climate partnership agenda on Friday, seeking to deepen ties on an issue...","Jul 26, 2024",2024-07-26
"G20 to back progressive taxation, without endorsing 'billionaire tax,' sources say",https://www.reuters.com/business/finance/g20-back-progressive-taxation-without-endorsing-billionaire-tax-sources-say-2024-07-24/,Reuters,G20 finance leaders meeting in Brazil are preparing a joint statement for Thursday in support of progressive taxation that will stop short of endorsing the...,"Jul 24, 2024",2024-07-24
"Embraer formalizes C-390 sales to Austria, Netherlands; deliveries from 2027",https://www.reuters.com/business/aerospace-defense/embraer-formalizes-c-390-sales-austria-netherlands-deliveries-2027-2024-07-22/,Reuters,"Brazilian planemaker Embraer on Monday signed a contract to formalize the sale of nine C-390 Millennium military aircraft to the Netherlands and Austria,...","Jul 22, 2024",2024-07-22
"Yellen to face questions on Biden campaign exit, Trump at G20 finance meeting in Brazil",https://www.reuters.com/world/us/yellen-face-questions-biden-campaign-exit-trump-g20-finance-meeting-brazil-2024-07-22/,Reuters,"WASHINGTON, July 22 (Reuters) - U.S. Treasury Secretary Janet Yellen faces questions from G20 finance leaders this week over U.S. policy commitments after...","Jul 22, 2024",2024-07-22
"BHP must stop funding legal action to halt Mariana dam claim, court rules",https://www.reuters.com/world/americas/bhp-must-stop-funding-legal-action-halt-mariana-dam-claim-court-rules-2024-07-23/,Reuters,BHP Group must stop funding legal action seeking to halt some Brazilian municipalities from bringing a multi-billion pound claim over one of Brazil's worst...,"Jul 23, 2024",2024-07-23
Brazil's Lula kicks off global effort to end hunger and poverty,https://www.reuters.com/world/brazils-lula-kicks-off-global-effort-end-hunger-poverty-2024-07-24/,Reuters,"RIO DE JANEIRO, July 24 (Reuters) - Brazilian President Luiz Inacio Lula da Silva kicked off a global effort on Wednesday to end hunger and extreme poverty,...","Jul 24, 2024",2024-07-24
Brazil says Newcastle disease outbreak in poultry has ended,https://www.reuters.com/world/americas/brazil-says-newcastle-disease-outbreak-poultry-has-ended-2024-07-26/,Reuters,"SAO PAULO, July 26 (Reuters) - The Brazilian government said on Friday an outbreak of Newcastle disease that had blocked its poultry exports has ended and...","Jul 26, 2024",2024-07-26
Neoenergia and Sterlite obtain injunctions to speed up environmental licensing in Brazil,https://www.reuters.com/business/environment/neoenergia-sterlite-obtain-injunctions-speed-up-environmental-licensing-brazil-2024-07-26/,Reuters,Brazil's Neoenergia and Indian firm Sterlite have obtained injunctions in Brazilian courts to speed up analysis of environmental licenses for power...,"Jul 26, 2024",2024-07-26
Telefonica Brasil unit TCloud signs deal to buy IPNET for up to $41 million,https://www.reuters.com/business/media-telecom/telefonica-brasil-unit-tcloud-signs-deal-buy-ipnet-up-41-million-2024-07-22/,Reuters,Telefonica Brasil said on Monday in a securities filing that its unit TCloud signed a deal to buy cloud service firms IPNET and IPNET USA for up to 230...,"Jul 22, 2024",2024-07-22
"Embraer's Eve rolls out flying taxi prototype, cash needs covered until 2027",https://www.reuters.com/business/aerospace-defense/embraers-eve-rolls-out-flying-taxi-prototype-cash-needs-covered-until-2027-2024-07-21/,Reuters,"GAVIAO PEIXOTO, Brazil, July 21 (Reuters) - Electric aircraft maker Eve (EVEX.N) , opens new tab has showcased for the first time the full-scale prototype...","Jul 22, 2024",2024-07-22
"Brazil, US to unveil climate transition initiative, Brazil's finance minister says",https://www.reuters.com/business/environment/brazil-us-unveil-climate-transition-initiative-brazils-finance-minister-says-2024-07-24/,Reuters,"RIO DE JANEIRO, July 24 (Reuters) - Brazil and the United States will unveil a joint climate transition initiative, Brazilian Finance Minister Fernando...","Jul 24, 2024",2024-07-24
Vidrala sees slightly higher 2024 net profit after Brazil's acquisition,https://www.reuters.com/markets/europe/vidrala-sees-slightly-higher-2024-net-profit-after-brazils-acquisition-2024-07-24/,Reuters,Spanish glass bottle maker Vidrala expects net profit this year to be slightly higher than in 2023 as the purchase of Brazil's Vidroporto will likely offset...,"Jul 24, 2024",2024-07-24
Brazil environmental workers propose deal to end strike holding up oil permits,https://www.reuters.com/sustainability/climate-energy/brazil-environmental-workers-propose-deal-end-strike-holding-up-oil-permits-2024-07-23/,Reuters,"RIO DE JANEIRO, July 23 (Reuters) - Brazil's federal environment workers on Tuesday presented the government with a deal to end their strike that has...","Jul 23, 2024",2024-07-23
"Yellen says $3 trillion needed annually for climate financing, far more than current level",https://www.reuters.com/sustainability/sustainable-finance-reporting/yellen-says-3-trillion-needed-annually-climate-financing-far-more-than-current-2024-07-27/,Reuters,"BELEM, Brazil, July 27 (Reuters) - U.S. Treasury Secretary Janet Yellen said on Saturday that the global transition to a low-carbon economy requires $3...","Jul 27, 2024",2024-07-27
"Low-cost airlines Flybondi, Jetsmart set sights on Brazilian market",https://www.reuters.com/business/aerospace-defense/low-cost-airlines-flybondi-jetsmart-set-sights-brazilian-market-2024-07-25/,Reuters,"BUENOS AIRES, July 25 (Reuters) - Low-cost airlines Flybondi and Jetsmart are targeting Brazil as a top flight destination in coming months,...","Jul 25, 2024",2024-07-25
Brazil seeks support for tropical forest preservation fund,https://www.reuters.com/world/americas/brazil-seeks-support-tropical-forest-preservation-fund-2024-07-26/,Reuters,Brazil is gathering support from other countries for the creation of a fund that will send resources to nations with tropical forests in order to preserve...,"Jul 26, 2024",2024-07-26
"Carrefour looks to second half with confidence as France, Brazil lift H1 profit",https://www.reuters.com/business/retail-consumer/carrefour-looks-h2-with-confidence-france-brazil-lift-h1-profits-2024-07-24/,Reuters,"Carrefour on Wednesday upheld its end-year profit and cashflow targets, saying it looked to the second half of the year with confidence as its French and...","Jul 24, 2024",2024-07-24
Meta decides to suspend its generative AI tools in Brazil,https://www.reuters.com/technology/artificial-intelligence/meta-decides-suspend-its-generative-ai-tools-brazil-2024-07-17/,Reuters,Meta Platforms said on Wednesday it decided to suspend use of generative artificial intelligence tools in Brazil in response to the government's objections...,"Jul 17, 2024",2024-07-17
Brazil adopts free trade with Palestinian Authority in show of support,https://www.reuters.com/world/brazil-adopts-free-trade-with-palestinian-authority-show-support-2024-07-08/,Reuters,"BRASILIA, July 8 (Reuters) - Brazil has put into effect a free trade agreement with the Palestinian Authority that has been waiting for ratification for...","Jul 9, 2024",2024-07-09
"BHP, Vale agree deal over 2015 Brazil dam collapse proceedings in UK",https://www.reuters.com/markets/commodities/bhp-vale-reach-agreement-over-2015-brazil-dam-collapse-proceeding-uk-2024-07-12/,Reuters,Mining giant BHP said on Friday it had reached a deal with Brazilian peer Vale to split equally the cost of any damages related to proceedings in Britain...,"Jul 12, 2024",2024-07-12
